Original_Review,label
공간도 음악도 맛도 너무 좋아오,000000010000
가성비맛집 !! 진짜 분위기도좋규 사장님도 친절해서 너무 좋아용 감사합니다,000000011100
"주말에 늘 사람이 많던 곳이라 공방 온 김에 짝꿍 기다리려고 왔는데 분위기 너무좋고 이렇게 예쁜 곳이였다니요! 사람도 없어서 좋고 커피 맛도 맛있어요 다이어트 때문에 유명한 이모지케이크는 못먹어보지만,,,,여기 오시면 꼭 이모지 케이크 드셔보세요!!!",101000010001
많고 많은 성수카페 중에 인테리어도 예쁘고 빵도 맛있어보이고 무엇보다 펫프렌들리 카페라 들어왔는데 대성공!! 강아지동반 가능 자리는 1층만? 된다고 했었던 것 같아여! 참고하세용 베이글은 치즈? 바질? 기억은 안나지만 암튼 시킨거 두개다 맛있었어요! 커피랑 음료도 굳굳! 아 그리고 울애기 멍푸치노 시켜줬는데 사람꺼보다 더예쁜 컵에 나왔더라는맛있었는지 나오자마자 원샷할 기세로 먹는거 보고 잘시켜줬다는 생각이 들었습니당 마지막으루 .. 통창 앞에 귀여운 멈머를 데리고 앉으면 지나가는 사람들의 이목을 한몸에 받는 ..... 경험을 하실 수 있답니다.. i는 고통받을자리,110000110000
매장 규모가 커서 그런지 단체 손님이 와도 여유 있네요.,000000000001
컨셉이 신기해요. 디저트랑 아이스크림이랑 맛있어요. 처음에는 위스키는 향만 살짝 날 줄 알았는데 생각보다 아이스크림에서 위스키맛이 많이 나요!!,000001010000
좌석 간 간격도 넓고 커피 원두도 맛잇어요.,100000100000
동물성 생크림을 쓰시는지 뒷맛이 깔끔하고 아주 담백합니다.,001000000000
"지나가다가 예뻐보여서 들렸는데 컨셉이 너무 확실하고 예쁜 카페였어요!! 딸기티라미수 최고,, 안에 셀프스튜디오도 있는데 센스 최고",001000010000
요즘 차 문화에 빠져서... 호지차라떼도 쑥 티라미수도 많이 달지 않아 좋았고...,101000000000
"에스프레소 굿굿, 분위기도 너무 예뻐요",100000010000
매장이 너무 좁고 다닥다닥 붙어 있어서 시장통 같은 분위기입니다.,000000020000
웨이팅 시스템을 손봐야할듯 10팀 남앗다는거 보고 바로 옆 브랜디벨빌이라도 다녀오자 해서 가는길에 갑자기 내 차례 됐다고 오라함 3분만에 못왔다고 웨이팅 연장 됨 10팀이 한번에 어떻게 빠질지 알고 이 땡볕에 밖 웨이팅 하라는건지 화가 빡쳤지만 지성인이라 참고 좀 더 기다리다 들어옴 어떻게든 맛 까내리려고 단점 찾는데 음료는 쏘쏘 빵은 생각보다 괜찮음 결론성수바닥에서 줄세워놓으려는 심정은 아는데 웨이팅 시스템이나 3분내 입장 이거 손 안보면 결말은 안좋을듯,310000000002
"맛, 분위기, 가격 모두 만족스럽습니다.",000000010100
케이크 장식은 화려하지 않고 깔끔하게 마무리되어 있음.,003000000000
인테리어 자체가 힙하고... 딸기도 너무나 맛있어요,000010010000
바노피파이 좋아하는데 있는 줄 모르고 방문했어서 서프라이즈였습니당 피버바 스무디는 당도를 뺄 수 있어서 좋았고 카페가 조명이 살짝 어두운 점도 좋았어용,101000010000
아이스크림 진짜 맛있고 절대 이 가격 퀄리티가 아닌 느낌이에요 와인도 다양하고 분위기 있어서 대화하기 좋아용,100001010100
너무 맛있어서 먹다가 찍네요 성수에서 최고 카페입니다,000000000000
성수동에서 보기 힘든 크고 늦게까지 하는 카페입니다. 디저트류는 단맛이 강하긴 하지만 무난한 편입니다.,000000100000
바쁜 시간에는 직원이 부족해 보이지만 다들 열심히는 하시네요.,000000003000
소금빵 맛나요. 하지만 무조건 4개 한세트 판매는 아쉬워요. 가격대비 크기도 좀 작고,010000000200
커피 맛있어요 다만 손님이 오면 빨리 좀 카운터로 와서 주문을 받았으면 좋겠어요... 서있다가 카운터로 오는걸 기다렸네요...,100000002000
에스프레소 5000원,300000000300
석진아 생일 축하해,000000000000
"팥빙수 15000원 우유빙수에 단팥 충분히 얹어 달콤하고, 고소하고 말랑한 인절미가 맛있어요. 단팥은 적당히 달고 부드러워요. 한과, 약과, 개성 주악 등 차와 함께 먹을 수 있는 디저트도 있어요. 병풍같은 한국적인 인테리어가 특색이 있어요.",000013010300
넘나 이쁜 뷰 라떼 맛도 비싼 만큼 맛나네요,100000010300
땅콩향도 좋고 장소도 조용하면서 넉넉해서 좋아요,010000110000
분위기가 좋고 타르드 색감이 예뻐요!,001000010000
음식도 맛있고 강아지도 동반되서 너무 좋아요,000000100000
사장님도 센스있으시고 샐러드랑 구펠라떼 맛있게 먹었어요,110000001000
커피마시러 왔다가 내부 인테리어에 감동 L.M.U 시그니처 음료 앞으로 주기적으로 마시러올예정이에요!!,100000010000
매번 맛있게 먹고가요 ) 진짜 진짜 맛나요,000000000000
성수 구경하다... 직접 로스팅한 원두라 확실히 첫모금 향이 달라요... 분위기도 좋고 음악도 좋은데,100000010000
한입 먹고 정신 못 차리렷다 리뷰 올립니다. 젝허지몽 자몽 허니에 취하고 싶으신 분들에 강력추천!!!,100000000000
망고가 살살 녹아요,000010000000
가게가 고풍스럽고 분위기가 너무 좋았습니다 !! 디저트와 커피도 너무 맛있었어요,100000010000
아이가 조금 소리 냈다고 대놓고 눈치 주셔서 마음 편히 못 있었네요.,000000002000
쿠폰 도장 다 찍어서 무료 음료 마셨는데 기분 너무 좋네요.,000000000100
성수동 오면 들러줘야하는 베이글 맛집 너무너무너무 맛있습니다 기본 베이글은 올때마다 품절.,010000000002
커피맛집 구테로이테! 오늘은 딸기타르트에 플랫화이트한잔!,101000000000
이곳만의 특색 있는 디저트 메뉴가 많아서 올 때마다 즐겁습니다.,000001000000
꼬소한 원두 좋아하시는 분들 정말 강추해요... 성수 뚝섬 근방에서 탑쓰리안에 들어요,100000000000
한판 뚝딱햇어요 딸기가 기가막히게 맛나요!,001000000000
과일 요거트에 과일이 너무 조금 들어있어서 실망스러웠습니다.,000020000000
따뜻한 인테리어가 참 예뻐요 사람이 항상 많은 편이기는 하지만 위치가 나쁘지는 않아 자리가 나면 잠깐 약속 사이에 시간 떼우기 딱 좋은 곳,000000110002
반민초파 남찡구데리고 천국 방문 민트초코칩그린티라떼에 아이스크림 토핑 무료 추가라니 아이스크림너무맛있어여.... 와대박 디저트들도 넘귀엽고 굿즈도 넘귀여워여,100001000010
합리적인 가격대에 커피 퀄리티가 좋아서 매우 만족했습니다... 티라미수는 숙성이 덜된건지... 마스카포네 질감이 썩 맘에들지않아서 아쉬웠습니다,102000000100
케이크 사러 들렀는데 너뮤 예뻐요 !! 다음에와서 과일케이크 먹어야겠습니다 !,001000010000
가성비중하 맛어스프레소 추천 장소몇개 테이블 없음 재방문굳이,100000200200
분위기도 좋고 커피도 너무 맛있어요 크로넛도 진짜 담에 또 올게요!!,100001010000
벽돌 케이크 잘 먹었어요,003000000000
특별한 맛은 아니지만 비주얼이 좋아서 사진 찍기 괜찮네요.,000003000000
직원분들이 매우 친절하시고 카페도 깔끔하고 좋습니다! 추천!!,000000101000
분위기 좋고 위스키를 부담없이 즐길 수 있어요!,000001010000
베이글 다양하게 많구 넓고 맛있어요,010000100000
남편이랑 데이트 하러 간 곳인데 한적한 동네에 있는 카페라 조용하게 대화하기 좋았고요 디저트가 맛있었어요 특히 휘낭시에 추천드려요,000100000001
음료와 디저트가 맛있어요! 카페 분위기도 좋고 사장님도 친절하세요,100001011000
음료 뚜껑에 빨대 구멍이 없는 타입이니 참고해 주세요.,000000000030
원기옥에서 점심후 얼그레이아이스티 한잔했네요..,300000000000
요거트 빙수가 너무 시큼해서 제 입맛에는 정말 안 맞았습니다.,000020000000
성수베이커리 중에 노아카페 제일 맛있어요 ! 분위기도 좋고 친절해서 더 좋아요,010000011000
"가봤던 성수 카페 중 가장 트렌디한 카페,, 말차라떼 생각보다 진해서 너무 맛있었음",100000010000
특이하세 생긴 데자트가 많고 인테리어도 키치하고 컬러풀한 느낌이라 좋습니다,000001010000
아침부터 든든히 먹을수 있어서 좋습니다,000000000000
커피 고소하고 맛있어요!! 베이커리도 종류가 많아서 빵순이들도 좋을것같아요 추천합니다,110000000000
주말이라 손님들로 북적이는 인기카페 생과일 듬뿍 오린 딸기빙수와 딸기모찌가 특별하고 맛있어요,000011000002
빵이 진짜 너무 맛있어요 자주 와요,010000000000
옥수수 타르트 궁금해서 방문했어요! 여름이랑 넘 잘어울리는맛이에요 차갑게 먹으니 달지않으면서도 옥수수향이 가득해서 맛있어요,000001000000
요거트 맛이 시큼해서 상한 것 같아 실망했습니다.,000002000000
피카피 핔 피카핏 피카피피 핔카퍜피캬 핔,000000000000
아무래도 나중에 또 가봐야 할 것 같아요.. 메뉴가 진짜 많아서 고르기 넘 힘들었고... 캔디 베이컨... 맛은 있었지만 매우 딱딱해서 먹기가 불편했던 ..,030000000000
너무 재밌는 체험이였어요!! 베이킹 처음하는데 휘낭시에가 맛있게 만들어져서 뿌듯했습니다,000100000000
4계절내내 크리스마스분위기를 느낄 수 있어요,000000010000
마시멜로우 쿠키 너무 맛있고 케이크도 너무너무 맛있어요! 바스크치즈케이크 먹었는데 너무 부드러웠습니다 인테리어도 너무 잘 되어 있어서 좋았어요 사장님도 친절하셔서 최곱니당,001100011000
휘낭시에 굽는 동안 담는 통도 꾸밀 수 있어서 더 재밌는 것 같아요... 그리고 휘낭시에가 진짜!!!! 맛있었어요,000100001000
카이막의 풍미가 진하고 같이 나오는 꿀이랑 빵 조화가 미쳤어요.,000001000000
곡물라떼진하고 너무 맛있어요 책 종류들이 너무좋았고 전자책과 헤드셋이용하는 북카페는 처음봐요 신세계였습니당 종종 올거같아요,100000100000
분위기가 너무 좋아요! 주말 저녁에만 위스키도 마실수 있다는데 다음에는 위스키도 마시러 올래요!!,300000010000
빵사진을 못남겻네요 여기 페스츄리 정말 잘하네요 올리브빵 넘 맛있어어요요오!,010000000000
에르제는 잠봉뵈르 맛집!!! 잠봉뵈르 생각날 때마다 항상 에르제 방문합니다!! 추천!!,010000000000
귀여운 카페에요! 서울숲 바로 옆에 있는 카페라서 서울숲 풍경도 잘 보이고 힐링하기 너무 좋은 카페였습니다. 8시부터 홀 마감이라서 오래는 못 있어서 모찌먹었는데 크림치즈곶감 모찌 맛있었습니다! 평일 7시쯤에 갔는데 자리도 적당히 남아있었습니다 주말에 가면 사람 꽤 많을 것 같아요! 여기 망고빙수가 유명하던데 다음에는 망고빙수 먹어보려구요,000001010003
성수동에 이런 카페가 있었다니.. 인테리어도 너무 이쁘고 디저트도 너무 맛있어요 딸기라떼 수제청 사용하셨는지 달달한게 너무 맛있었고 잠 바치케는 진짜 말모.. 인생 바치케에요 조만간 또 방문할게요!!!,101000010000
조명이 너무 어두워서 메뉴판 글씨도 안 보일 정도라 불편했어요.,000000020000
지나가다 귀여운 인테리어보고 포장해 갔는데 빵도 너무 맛있어요 !,010000010010
맛있네요 바리스타 교육같은것도 하는것 같네요 매장도 넓어요,000000100000
여기 팥빙수는 직접 만든 팥이라 그런지 고소함이 남다릅니다.,000010000000
베이글 맛있어요! 평일 저녁 6시 이후 웨이팅 없이 입장!,010000000001
공간 자체가 엄청 힙하고 멋있어서 놀랐네요 근데 기대했던 것 보다는 약간 끝맛이 조금 텁텁해서 아쉬웠어요... 얼음이 조금 많아유...,300000110000
너무너무 감성있고 데이트하기 좋아요!!!,000000010000
"가성비 좋고, 맛도 좋아요!",000000000100
지하 좌석 많아요. 붙어있지만 울리지않고 좌석도 편하고 대화하기 좋아요,000000110000
들어가자마자 자리부터 잡으셔야 합니다 간신히 자리 잡고 앉았는데 생각보다 분위기도 좋고 쾌적해요,000000110002
분위기도 너무 좋고 음악도 좋고 커피도 너무 맛있어요! 무엇보다 직원분과 사장님이 너무 친절하시셔서 기분이 좋았어요!,100000011000
사장님인지 직원인지 모르겠지만 전반적으로 서비스 교육 꽝임.,000000002000
수플레케이크 먹고 싶으나 배가 부르고 혼자먹기에 많아서 레몬머틀 차 마셨어요... 근처에 서울 숲이 있어서 차분한 느낌이에요,100000011000
"에스프레소, 파니니 다 맛있어요!!",110000000000
스무디가 얼음만 잔뜩 씹히고 맹맛이라 돈 아까웠습니다.,200000000000
